Year,Facility_Name,Province,CO2,CH4,N2O,Total_Emissions
2014,Goldboro Gas Plant,Nova Scotia,59351.59912,336.299994,6.261,70427.163954
2014,Teck Highland Valley Copper Partnership,British Columbia,170819.1719,7.8087,22.7454,177065.34653
2014,Irving Pulp & Paper,New Brunswick,87603.30005,35.809999,26.989999,95758.329759
2014,Lakehead Scrap Metal,Ontario,1023.890015,0.05,0.03,1033.240015
2014,Line Creek Operations,British Columbia,100400.8184,2619.119005,11.946,177072.4035
2014,Long Lake Project,Alberta,4352265.9,547.300019,59.830002,4383445.251492
2014,Mazeppa Sour Gas Plant,Alberta,82033.41101,27.297001,0.831,83017.94203199999
2014,Navajo Metals,Alberta,2009.210022,0.1,0.18,2059.710022
2014,Thebaud Platform,Nova Scotia,114993.9773,2061.320026,3.73,173699.38807
2014,Tucker Thermal,Alberta,609368.8722,12.10924,3.5084,610637.6569330001
2014,Varennes Plant,Quebec,61632.10156,1.214,1.083,61953.08856
2014,Sudbury Integrated Nickel Operations Smelter,Ontario,115895.062,0.6654,0.5868,116069.195215
2014,Dillon / Brule Mine,British Columbia,36082.85969,29.230781,5.35,38319.071558
2014,Wolverine Group- Perry Creek Mine,British Columbia,29419.50946,75.36815,4.442419,32707.0587
2014,Usine de triage Lachenaie,Quebec,19890.0,11038.96,0.0,328980.880084
2014,Cheviot Mine (Cardinal River Operations),Alberta,77064.27539,1198.62215,24.1407,117022.98109
2014,Duffin Creek WPCP,Ontario,8457.0,0.376,179.192997,55953.67221
2014,Pod One,Alberta,227708.1835,166.825198,3.7395,233370.256592
2014,Greenfield Energy Centre,Ontario,629898.225,164.315994,16.431999,638872.3526
2014,Horizon Oil Sands Processing Plant and Mine,Alberta,3497635.113,7256.033989,43.804701,3712596.926878
2014,Jackfish 1 SAGD Plant,Alberta,689959.378,353.921903,4.0507,700942.6267850001
2014,Kapuskasing Power Plant,Ontario,117636.0,30.690001,3.07,119308.87
2014,Minnedosa Ethanol Plant,Manitoba,77513.5625,1.503,1.139,77857.4815
2014,Orion Facilities,Alberta,188796.2344,39.251999,0.963,190150.485426
2014,Portlands Energy Centre,Ontario,366159.0,94.849998,9.53,371340.2499
2014,Surmont SAGD Commercial Battery,Alberta,502509.5475,26.129,2.739,503966.994497
2014,Tiverton Plant,Ontario,33731.89844,0.634,0.5817,33903.80094
2014,ADM AGRI-INDUSTRIES - ADM Windsor,Ontario,63634.91652,1.2379,1.1397,63971.598224
2014,Suffield Gas Storage Facility,Alberta,56807.81187,782.749981,1.34,79079.91133
2014,Vanscoy Potash Operations,Saskatchewan,74346.888,59.116,2.438,76648.206
2014,AltaSteel,Alberta,79777.75708,1.124,0.953,80061.774076
2014,Baymag Exshaw Operations,Alberta,141027.6252,0.6816,0.6961,141231.176549
2014,Bunge Canada - Hamilton Plant,Ontario,47543.26953,0.936708,0.834892,47790.74374
2014,Ingredion Canada Incorporated  - Port Colborne Plant,Ontario,73630.61062,1.36,1.21,73989.340629
2014,Canfor Taylor Pulp,British Columbia,68082.4635,1.3396,1.2823,68459.781801
2014,CGC Hagersville Plant,Ontario,51775.14954,1.1723,0.9257,52053.284441
2014,Galloway Plant 14-14,Alberta,42656.25891,403.218505,14.005,57657.702042
2014,Stoddart 02-34 Sour Gas Plant,British Columbia,86560.35027,81.050001,1.261,89163.91531
2014,North Bay,Ontario,125782.0,32.810001,3.28,127569.88
2014,Hartland Landfill,British Columbia,483.01001,3625.284057,0.096,102016.40361
2014,Suffield Oil Battery 01-27,Alberta,50439.15561,47.415897,0.965173,52022.57157
2014,Vancouver Wallboard Plant,British Columbia,20833.46001,0.4051,0.3787,20945.158307
2014,Langley Plant,British Columbia,64294.72598,0.4151,0.3825,64407.711281
2014,Lethbridge Waste and Recycling Centre Disposal Site,Alberta,520.0,2670.03,0.03,75288.79
2014,Landfill,Saskatchewan,579.953461,3598.595854,0.162558,101383.715223
2014,Vancouver Landfill,British Columbia,1788.420024,12962.81331,0.551254,364893.27506
2014,Kilcona Landfill,Manitoba,6125.0,2233.0,0.0,68649.0
2014,Cimenterie Kilmar,Quebec,180479.5828,6.37548,0.7394,180854.037204
2014,Berland Sweet Gas Plant,Alberta,71583.37354,569.502986,1.562,87943.387151
2014,Narraway Gas Plant,Alberta,46013.8027,246.419094,11.8928,56065.12933
2014,Domtar Usine de Windsor,Quebec,77872.0,360.48,34.63592,97168.1388
2014,East Windsor Cogeneration Centre,Ontario,68856.0,17.962,1.796,69834.876
2014,Resthaven Sweet Gas Plant 08-11,Alberta,46031.08634,859.368018,1.169,70403.17584400001
2014,Sexsmith Sour Gas Plant,Alberta,62486.37605,57.719998,0.703,64288.830999
2014,Sierra Sour Gas Plant,British Columbia,93736.29607,263.281596,2.1552,101679.308756
2014,Steeprock Sour Gas Plant,British Columbia,90717.53495,36.587,0.696,91926.410951
2014,Pearl Street Steam Plant,Ontario,108770.0313,1.983,1.854,109316.8653
2014,Walton Street Steam Plant,Ontario,98035.57813,1.774,1.666,98526.74013
2014,Gold Bar Wastewater Treatment Plant,Alberta,22475.0,47.98,49.41,36912.09
2014,Essar Power Canada Ltd,Ontario,1448511.125,483.765991,11.262,1465041.003
2014,Foster Creek SAGD Bitumen Battery (with Cogen),Alberta,2525079.432,108.928998,29.348101,2535906.690424
2014,Flakeboard Company Limited,Ontario,34602.12,0.715,0.6154,34785.220995
2014,Oakville Assembly Plant,Ontario,83147.80414,1.689,1.74,83656.196143
2014,Goreway Power Station,Ontario,400516.473,104.254997,10.441,406202.4779
2014,Metro Vancouver Waste-to-Energy Facility,British Columbia,107229.0,1.12,4.779,108526.795
2014,Green Lane Landfill,Ontario,121.213997,6382.28608,0.0087,178827.529697
2014,Johnstown Plant,Ontario,89843.89844,1.7701,1.5777,90311.55174
2014,Lloydminster Refinery,Alberta,92584.52163,6.235,1.3653,93120.90613099998
2014,Rainbow Lake Gas plant,Alberta,54661.10846,121.433601,0.8935,58298.02678
2014,IGPC Ethanol Inc. - Aylmer Plant,Ontario,61216.63411,2.499252,1.088954,61575.185972
2014,INVISTA (Canada) Company,Ontario,89868.53681,1.77119,1.578777,90336.506041
2014,Irving Tissue,Ontario,59212.17969,1.23,1.34,59601.71969
2014,Jungbunzlauer Canada Inc.,Ontario,70754.67834,1.39388,1.24383,71123.32192999999
2014,Gilby Gas Plant,Alberta,64898.71927,95.250799,4.6709,68803.530141
2014,West Pembina GP,Alberta,69087.52532,46.759,1.0165,70666.14981799999
2014,"Produits Kruger s.e.c., usine de Gatineau",Quebec,55466.019,1.242,0.981,55760.76
2014,"Lake Utopia Paper A Division of J.D. Irving, Limited",New Brunswick,50217.82813,4.38,3.03,51143.41813
2014,Lantic Inc. - Raffinerie Montréal,Quebec,79224.0,1.785,1.427,79652.135
2014,Lantic Inc. Taber Beet Sugar Factory,Alberta,58940.90475,416.478985,0.8355,70823.723838
2014,"Lidya Énergie, s.e.c.",Quebec,0.0,0.832,0.0832,45.344
2014,Meadow Lake Mechanical Pulp,Saskatchewan,60844.91174,487.871,10.746,77352.98974399999
2014,MEG Christina Lake Regional Project,Alberta,826225.4912,222.841357,13.54857,836055.420312
2014,Whitecourt Pulp Divison,Alberta,63429.19983,1.1,0.98,63719.699829
2014,Sylvan Lake Gas Plant 14-32-037-03W5M,Alberta,52121.40714,144.39646,3.643,57129.903016
2014,Northern Pulp Nova Scotia Corporation,Nova Scotia,68059.0,80.500002,23.44,76524.60006
2014,Moore Site,Ontario,45535.93262,1.5303,0.7305,45772.363521
2014,Plant #34 Montreal,Quebec,75284.39984,1.414,0.12,75355.791838
2014,Trend Mine (SFO),British Columbia,67107.85443,1087.68074,10.08,100234.115154
2014,Minnehik Buck Lake Gas Plant,Alberta,65577.68018,208.655097,4.1147,72510.41839699999
2014,Peyto Oldman 11-17-055-21 W5M,Alberta,104031.0614,402.339173,29.858925,123209.173317
2014,Potash Corp - Allan Division,Saskatchewan,124334.37,1.9116,0.9633,124643.1693
2014,Produits Kruger s.e.c.,Quebec,59630.0,4.581,1.06,60039.168
2014,Empress NGL Extraction Plant,Alberta,74600.3008,38.5778,1.343,76036.374199
2014,Toronto Refinery,Ontario,59539.89844,1.371,1.625,60008.91144
2014,Régie Intermunicipale Argenteuil Deux-Montagnes (RIADM),Quebec,1013.77002,10774.81161,0.365,302805.22012
2014,Cambridge Landfill Site,Ontario,340.0,129.929993,0.05587,3992.845354
2014,Waterloo Landfill Site,Ontario,1306.647827,1973.171021,0.23255,56617.062167
2014,Mine Bachelor,Quebec,1183.130005,1.183,1.183,1529.749005
2014,Mine Barry,Quebec,242.253006,0.242,0.242,313.159006
2014,Lieu d'enfouissement,Quebec,4582.80011,2964.14,0.195,87630.39511
2014,Université McGill - Campus Centre-Ville,Quebec,30293.0,0.817,0.588,30471.696
2014,Université McGill - Campus Macdonald,Quebec,4081.0,0.091,0.085,4264.673
2014,Société en commandite gaz metro,Quebec,8812.025923,1586.770886,0.154066,53282.438218
2014,Senlac Thermal Oil Battery,Saskatchewan,73905.90519,17.219,1.329,74740.222188
2014,Gordondale East Gas Plant,Alberta,50041.64034,291.193894,2.9597,58979.389879
2014,Highway Gas Plant,British Columbia,52387.98538,96.933702,1.4628,55489.771037
2014,Jedney I Gas Plant,British Columbia,43164.69682,251.767297,1.9986,50743.810131
2014,St. Clair Energy Center,Ontario,261205.3811,68.131404,6.8134,264918.6114
2014,Simonette Gas Plant,Alberta,42191.24897,122.479903,7.8154,47691.76725900001
2014,Firebag,Alberta,4861882.436,395.499028,103.698816,4900965.227138
2014,Suncor Energy Inc. Oil Sands,Alberta,8230109.216,10362.96545,163.411698,8565666.858129
2014,St. Clair Ethanol Plant,Ontario,157638.189,3.2378,2.7707,158463.0829
2014,TLM Bigstone West Gas Plant,Alberta,46197.68235,113.935003,0.962,49642.79244
2014,TLM Wild River Gas Plant,Alberta,54508.32183,482.897002,1.267,68365.19287999999
2014,Terra Grain Fuels Inc,Saskatchewan,66739.93555,1.3597,1.2329,67104.72564700001
2014,Tolko High Level Lumber Division,Alberta,37137.40454,505.724097,9.1433,53720.653756
2014,Toyota Motor Manufacturing Canada (Cambridge),Ontario,69432.46207,1.361,1.217,69793.07506999999
2014,Natural Gas Transmission and Distribution,Ontario,215589.0,23372.0,6.0,871595.0
2014,Heating Plant,Alberta,207303.2969,3.6952,0.3695,207504.68
2014,University of Windsor,Ontario,25591.0,0.53,0.61,26245.89
2014,Aitken Creek Gas Storage ULC,British Columbia,48333.63168,143.178997,0.719,52533.178598
2014,Thompson Operations,Manitoba,78049.0,0.952,2.67,78796.076
2014,Voisey's Bay Mine Site,Newfoundland and Labrador,81362.62695,4.079,10.749,84325.32394999999
2014,Station d'épuration des eaux usées Jean-R.-Marcotte,Quebec,23306.35547,3.875,175.020004,69795.15653
2014,Cache Creek Landfill,British Columbia,961.0,1167.843049,0.842,33883.73537
2014,Quesnel River Pulp,British Columbia,53528.11127,1.072,1.0391,53833.488767
2014,Ranger Board,Alberta,547.679993,636.509012,79.367998,39402.451803
2014,Whitecourt Electric Power Generating Facility,Alberta,738.450286,50.249601,18.464799,7038.610849
2014,CCR refinery,Quebec,58037.9375,1.2755,1.0679,58356.645
2014,Fonderie Horne,Quebec,104571.0,1.6438,2.751,105346.0414
2014,Global Contract Inc.,Ontario,2123.225948,0.0529,0.0803,2145.986648
2014,Incinérateur,Quebec,68302.0,96.93,15.2,75044.04
2014,Site d'enfouissement Saint-Tite-des-Caps,Quebec,0.0,776.320007,0.0,21736.9602
2014,Snap Lake Mine,Northwest Territories,104502.0,5.0,15.0,108617.0
2014,Varennes Facility,Quebec,1208.915303,0.0282,0.0401,244956.742696
2014,ADM AGRI-INDUSTRIES - ADM Lloydminster,Alberta,55211.72574,1.1084,1.0598,55523.607936
2014,Division Meadowbank,Nunavut,174649.0,8.74,16.75,179332.47
2014,Grande Prairie OSB Mill,Alberta,9751.439492,37.559999,5.09,12151.969461
2014,Beaver Regional Waste Landfill,Alberta,13211.55005,2711.12,0.85,89348.160049
2014,PLANT 051 - Toronto,Ontario,25247.0,0.46257,0.43109,25374.19081
2014,Canaport LNG Limited Partnership Marine Terminal & Multi-Purpose Pier,New Brunswick,15758.37012,47.852298,0.4408,17215.046461
2014,CEVPC 720 Beatty Street,British Columbia,87392.42969,1.688,1.505,87838.51869
2014,East Wastewater Treatment Plant,Ontario,1065.171021,0.020416,3.737428,2056.161089
2014,"Clean Harbors Canada, Inc",Ontario,55770.0,0.211,0.2416,55839.932
2014,Algar,Alberta,266963.9915,151.393798,3.4923,272128.477362
2014,Descor Industries Inc.,Ontario,897.289589,0.0178,0.0167,902.213489
2014,Hythe Brainard Sour Gas Plant,Alberta,57899.73908,494.025002,0.896,71969.879131
2014,Crossfield Energy Centre,Alberta,50333.0,12.86,1.29,51135.04
2014,London District Energy,Ontario,45610.14844,11.9,1.19,46258.69844
2014,Global Upholstery,Ontario,5283.450135,0.111,0.09314,5311.240235
2014,Grande Cache Coal Corporation,Alberta,75069.64453,625.781991,18.624999,97527.16502
2014,Mount Polley Mine,British Columbia,43424.1058,2.449843,6.359483,45177.964399
2014,Ivaco Rolling Mills,Ontario,81916.99732,1.216,1.06,82231.94531899999
2014,Caribou Sour Gas Plant c-004-G,British Columbia,43483.55266,166.585995,0.644,48318.620518
2014,La Corporation Newalta VSC,Quebec,51429.0,0.4909,0.6334,51661.2962
2014,MEG Christina Lake Cogeneration Facility,Alberta,1187342.25,21.937799,19.566151,1193141.538
2014,MOSAIC POTASH ESTERHAZY - K2 SITE,Saskatchewan,92469.0,1.8846,1.9385,93035.47129999999
2014,New Forest Paper Mills LP,Ontario,56756.42188,1.0519,0.9703,57043.00458
2014,Thorold Cogen Generating Station,Ontario,272612.5,71.834999,7.183,276527.375
2014,PotashCorp - Rocanville,Saskatchewan,82785.54346,1.69,1.75,83296.61346000001
2014,Cliff Temporary Central Heating and Cooling Plant,Ontario,42466.0,0.814,0.779,42695.227
2014,HUMBERSTONE LANDFILL,Ontario,0.0,2369.0,0.0,66332.0
2014,Roland Thibault Inc.,Quebec,868.0,2178.05,0.36,61948.8
2014,Ermine Power Station,Saskatchewan,124488.0,31.200001,3.1,126183.1
2014,West End Water Pollution Control Plant,Ontario,346.329987,0.006635,1.890702,847.551797
2014,West Doe Plant,British Columbia,59587.58032,415.901094,2.2785,71836.613451
2014,Leismer SAGD Bitumen Battery,Alberta,398828.3222,39.586,2.336,400555.770296
2014,Technocell inc,Quebec,15605.277,0.3443,0.2741,15687.553902
2014,Skookumchuck Operation,British Columbia,44072.07642,113.4007,26.1628,54180.438018
2014,Tenaris Algoma Tubes,Ontario,105073.6378,2.068394,1.962817,105651.699379
2014,Main Campus,Ontario,45918.53906,0.9059,0.8621,46172.36076
2014,Halton Hills Generating Station,Ontario,306579.0,79.974403,7.9974,310937.5943
2014,St George Campus,Ontario,85638.0,21.042999,2.2,86810.20397
2014,Magog Landfill Bestan Inc.,Quebec,0.0,2223.199951,0.0,62249.59863
2014,Willow Creek Mine,British Columbia,10556.85437,8.683543,1.538331,11207.65129
2014,Edson O.S.B.,Alberta,14426.73022,6.641,4.192,15723.558221
2014,York University - Keele Campus,Ontario,51636.0,8.2,1.19,52180.95
2014,Zellstoff Celgar Limited Partnership,British Columbia,89198.08313,68.784203,26.9773,98273.025324
2014,Shell Albian Sands Jackpine Mine,Alberta,994784.8639,641.941772,18.3448,1018067.085532
2014,Quebec Silicon LP,Quebec,150937.5515,90.466001,5.199,154848.334514
2014,POTASH CORP - LANIGAN DIVISION,Saskatchewan,82251.615,1.606,0.876,82528.723
2014,Montney Gas Processing and Production IF-a,British Columbia,133085.3314,809.695787,4.1335,156852.19093
2014,Glacier Sour Gas Plant 05-02,Alberta,58980.10515,712.526023,1.527,79335.48879500001
2014,Emerald Energy from Waste Inc.,Ontario,76759.21094,30.69,2.76,78349.93094
2014,Brampton Brick,Ontario,50099.44,0.55,0.56,50263.240002
2014,Northern Prairie Thermal Electric Power Plant,Alberta,78286.72706,26.306801,1.2572,79356.47548800001
2014,Mine Canadian Malartic,Quebec,136942.1966,7.97,50.080001,150436.5568
2014,DAPP Power LP,Alberta,1059.633881,19.6359,13.0017,5054.889581
2014,Jackfish 2 SAGD Plant,Alberta,591306.5542,587.701428,3.7611,608758.885707
2014,Horn River Comp Stn c-067-K,British Columbia,69068.66683,239.602999,1.77,76246.600803
2014,Hythe Comp Stn A-005-G,British Columbia,51102.42724,274.061991,1.487,59170.217991
2014,Fanshawe College of Applied Arts and Technology,Ontario,3218.189941,0.06,0.06,3235.769941
2014,Gibraltar Mine (SFO),British Columbia,99371.54981,5.328089,15.019975,103501.02967
2014,Kawartha Ethanol Inc.,Ontario,99507.49693,0.51447,0.458549,99643.41757
2014,Emballages Krupack Place Turcot,Quebec,42489.0,61.5,0.85,44436.25
2014,Methanex Medicine Hat Methanol Plant,Alberta,353848.6952,103.583001,6.1,358365.519255
2014,Spy Hill Generating Station,Saskatchewan,66304.23438,17.296,1.73,67246.97238
2014,"Usine de Brompton, Sherbrooke",Quebec,9586.0,0.352,0.466,9719.346000000001
2014,Peyto Nosehill 11-21-055-20 W5M,Alberta,56814.83917,251.394521,30.413549,71913.476241
2014,ROXUL Inc.,Ontario,89153.0,0.931,0.6919,89362.4215
2014,Usine Abitibi-O (La Sarre) et Bois-Jointé,Quebec,1922.0,0.16,0.02,1931.78
2014,Valley Power LP,Alberta,643.529998,10.4809,6.94396,2777.144598
2014,Expert Manufacturing Inc.,Ontario,448.129985,0.019,0.007,450.516985
2014,Global File Inc.,Ontario,2019.266964,0.058,0.036,2030.430964
2014,Shepard Landfill,Alberta,994.0,654.840027,0.0,19329.52076
2014,Alliston,Ontario,59262.64435,1.184,1.129,59594.981353
2014,Pikes Peak South Thermal 05-07-049-23W3,Saskatchewan,244020.7248,22.086,4.2672,245769.940813
2014,Tupper West 5-1 Gas Plant,British Columbia,83843.82498,115.144599,2.1746,87644.14275900001
2014,Musreau Gas Plant,Alberta,46149.51664,1478.988003,1.362,87922.110725
2014,CORY,Saskatchewan,59154.3159,1.1845,1.0067,59454.25739999999
2014,Patience Lake Division,Saskatchewan,68129.02155,1.32,1.37,68529.031543
2014,PROFILE INDUSTRIES INC.,Ontario,2071.400024,0.039,0.043,2083.887024
2014,Lieu d'enfouissement technique,Quebec,1300.089996,4290.670424,0.4855,121567.519396
2014,Lieu enfouissement technique de Champlain,Quebec,136.0,2131.01,1.362,60165.21
2014,Yellowhead Power Station,Saskatchewan,119060.0,34.200001,3.4,120918.6
2014,Mine du Lac Bloom,Quebec,73761.89844,3.186,21.451999,79712.68617
2014,STP McKay Thermal Project,Alberta,137359.9801,100.071,2.138,140728.538113
2014,City View Drive,Ontario,738.14999,0.0189,0.0145,742.52169
2014,Farrell Creek B-88-I,British Columbia,61402.15158,288.783403,1.775,69958.46186000001
2014,Kaybob Gas Plant,Alberta,55346.0601,192.292613,1.880393,61228.557412
2014,Central Heating and Cooling Plant,Alberta,65581.0,3.7,1.53,66090.05
2014,UNIVERSITY OF SASKATCHEWAN - SASKATOON,Saskatchewan,53917.5,1.1,1.037,54223.105
2014,York Energy Centre,Ontario,43504.91797,11.349,1.135,44123.46497
2014,Dépôt Rive-Nord,Quebec,2386.0,2846.464951,0.94,82336.11863
2014,MacKay River Commercial Project,Alberta,17411.02539,0.209,0.085,17439.40239
2014,Ramshorn Canada LFO,British Columbia,19007.66952,410.573007,0.304,30584.273711
2014,BRINTNELL 9-2-81-23w4,Alberta,27845.14397,1349.746158,0.5113,65773.53089
2014,Kirby South 13-21-73-7W4,Alberta,410045.6277,87.482698,8.5247,414754.188757
2014,"Cascades Papier Kingsey Falls, une division de Cascades Canada ULC",Quebec,56338.2,1.1629,0.9894,56632.95219700001
2014,Spyhill Landfill,Alberta,811.0,2152.360107,0.0,61077.083
2014,Deep Panuke,Nova Scotia,210610.5093,467.491992,2.267,224301.040099
2014,Paradise Hill Thermal 08-27-053-24W3,Saskatchewan,116273.8795,28.1654,1.9558,117580.797714
2014,Kearl Oil Sands Processing Plant and Mine,Alberta,1205251.691,754.218008,86.784001,1249367.55563
2014,Centrale de cogénération à la biomasse,Quebec,30131.0,83.955002,11.218,35454.51006
2014,North Battleford G.S.,Saskatchewan,730076.5495,190.447998,19.045,740456.0184
2014,Centre AES,Quebec,401.200012,3416.113088,0.1695,96097.283972
2014,Dawson Plant,British Columbia,91648.03071,35.318299,2.2851,93242.494583
2014,Fort Nelson North Processing Facility,British Columbia,526088.9114,106.761599,3.0474,529885.79716
2014,"TransCanada Pipeline, Quebec",Quebec,34217.86866,742.897812,0.9108,55260.36939599999
2014,Twin Creeks Landfill (formerly Warwick Landfill),Ontario,0.0,3420.149902,0.0,95764.19726
2014,Fortune Creek LFO,British Columbia,44791.49735,768.071075,1.297305,66641.27327
2014,Detour Lake Project,Ontario,140090.8006,6.229,4.3,141404.712649
2014,Parkland Gas Plant 03-09,British Columbia,73374.49586,259.851992,2.11,81209.50163500001
2014,Kaybob East 16-03,Alberta,17732.50922,197.478059,0.100307,23288.47622
2014,Kaybob West 07-14,Alberta,23222.95801,253.537022,0.131416,30356.819867
2014,Saxon 10-19,Alberta,12743.51816,142.404212,0.072081,16749.937562
2014,Birchcliff Pouce Coupe 03-22-078-12 W6M Gas Plant,Alberta,85820.15831,438.427909,2.6446,98796.95875599999
2014,Elk Point South Battery,Alberta,3534.979151,2678.501911,0.397,78638.23766
2014,Wembley Gas Plant,Alberta,50068.38341,76.629,0.753,52413.54040300001
2014,Viewfield Sour Gas Plant 13-05,Saskatchewan,41234.5151,418.030209,0.566948,53089.602171
2014,Jackfish 3 SAGD Plant,Alberta,134612.7582,20.7028,0.7976,135403.8006
2014,Shepard Energy Centre,Alberta,60896.0,15.6,1.556,61745.14
2014,Sandall Thermal 06-14-051-24W3,Saskatchewan,95756.33824,5.3441,1.7517,96370.173543
2014,Germain SAGD Plant,Alberta,79707.56875,1.27,0.352,79836.408748
2014,LES FORGES DE SOREL CIE - ST-JOSEPH-DE-SOREL,Quebec,54292.89999,1.0367,0.9607,54576.513094
2014,Mosaic Potash Colonsay,Saskatchewan,53691.0,1.16,1.0,53988.48
2014,Tsea D-07-I C/S,British Columbia,48668.90151,154.591099,1.2964,53340.998291
2014,Nyrstar Myra Falls Ltd,British Columbia,23642.74732,2.803979,2.928121,24497.21079
2014,Para 08-13-063-05W6 Musreau Gas Plant,Alberta,82120.24636,873.156984,1.86,107061.54191
2014,Redwater Fractionation and Storage Facility,Alberta,61207.98558,82.450498,0.449,63635.58452
2014,Saturn Deepcut Gas Plant 12-36,Alberta,59814.41322,443.639994,1.743,72698.228048
2014,Peyto Swanson 12-31-053-19W5M,Alberta,36182.13683,383.208134,0.955987,47165.301137
2014,Aluminerie Arvida - Centre technologique AP60,Quebec,91841.0,0.086,0.101,102714.6237
2014,Saturn Gas Processing and Production IF-a,British Columbia,85883.45294,499.919181,2.5937,100568.520512
2014,Banshee 15-12-050-21 W5,Alberta,60784.9189,117.006003,16.682,68481.816987
2014,Dawson 13-25-080-16-W6,British Columbia,45395.05682,230.898996,1.2938,52203.085716
2014,Spirit River 06-03-078-07 W6,Alberta,40184.27232,398.17701,9.557,53865.833595
2014,Tourmaline Musreau 02/08-13-062-06-W6 Ggs,Alberta,29443.98098,764.183021,7.334,52784.615572
2014,Wild River 14-20-056-23 W5,Alberta,55718.87315,644.058998,14.259,77531.160093
2014,TRT ETGO du Québec inc.,Quebec,39768.60001,1.482,0.756,40010.436006
2014,Blair Creek Comp Stn d-058-F,British Columbia,46392.9899,147.027996,0.766,50712.76379300001
2014,Gordondale Sour Gas Plant 16-31,Alberta,80833.97649,731.775985,2.045,101865.629067
2014,JBS Foods Canada Inc.,Alberta,51271.07031,7124.122344,31.262112,259030.95561
2014,Cargill Limited - Oilseed Processing,Saskatchewan,57477.0,1.15,1.2,57827.2
2014,Tafisa Canada,Quebec,643.64,46.5607,6.282,3612.0696
2014,Watson Lake Power Plant,Yukon,12153.73047,0.131,0.246,12222.58847
2014,Cargill High River Plant,Alberta,36236.0447,753.400684,1.033224,57625.13416199999
2014,Foothills Medical Centre,Alberta,57756.576,1.1319,1.0707,58072.0047
2014,Projet Nunavik Nickel,Quebec,59900.6,3.27,13.82,63706.46
2014,Mountain Road Landfill,Ontario,0.0,2632.1,0.0,73698.8
2014,Usine Vaudreuil,Quebec,555715.0,11.067,9.76,560718.5759999999
2014,Usine de PCC de Windsor,Quebec,9554.0,0.0,0.0,9554.0
2014,Complexe environnemental St-Michel,Quebec,57966.0,1364.69,3.462,97094.75
2014,LET RAGUENEAU,Quebec,376.2,778.3054,0.085,22191.2762
2014,Beare Road Landfill,Ontario,0.0,7033.028457,0.0,196924.7968
2014,LET de Saint-Rosaire,Quebec,848.5,3347.888,7.026,96451.254
2013,Division Alma,Quebec,67233.0,569.44,2.7,83892.81999999999
2013,Aciérie - ArcelorMittal Contrecoeur,Quebec,157850.9158,0.7631,0.6246,158037.801578
2013,"Foothills Pipeline, Alberta",Alberta,257061.1875,512.177115,11.154,274357.95672
2013,Kingston CoGen,Ontario,326810.5938,85.25,8.52,331455.3938
2013,Redwater Fertilizer Operations,Alberta,1193614.176,2502.655978,43.660001,1275258.44384
2013,Alberta Envirofuels,Alberta,254935.4113,19.5739,1.4537,255868.711001
2013,Alliance Pipeline Ltd. - AB Pipeline System,Alberta,547459.0484,1048.976608,12.8684,580240.51942
2013,Alberta-Pacific Forest Industries Inc.,Alberta,148139.5688,81.680498,57.870001,165762.173048
2013,Kitimat Works,British Columbia,392632.0117,1.134,1.287,759025.8954200001
2013,Essar Steel Algoma Inc,Ontario,2773923.903,66.75,1.700944,2776243.653342
2013,Aluminerie Alouette inc.,Quebec,1009698.0,2.8182,3.0606,1097859.1876
2013,Aluminerie de Baie-Comeau,Quebec,592500.0,19.616,1.85,744402.5787999999
2013,Aluminerie de Bécancour inc.,Quebec,752703.4727,1.1854,1.0062,807404.3448559999
2013,ATCO Pipelines,Alberta,79996.33894,5143.814725,11.32005,227022.964528
2013,Battle River Generating Station,Alberta,4405236.402,48.333499,66.411201,4424188.7087
2013,Bayside Power,New Brunswick,658967.0,12.84,38.5,669529.02
2013,Usine de Bedford,Quebec,459530.8735,13.594,2.537,460583.810535
2013,Belledune Generating Station,New Brunswick,2800816.0,23.299999,35.0,2810743.4
2013,Boundary Dam Power Station,Saskatchewan,5566125.0,88.0,123.0,5601184.0
2013,Thunder Bay Operations,Ontario,181736.0,487.723701,36.659199,205106.9514
2013,Brady Road Landfill,Manitoba,47084.0,15119.0,0.0,470416.0
2013,Brampton Assembly Plant,Ontario,70540.71228,1.4132,1.2431,70909.703385
2013,Brandon Generating Station,Manitoba,85268.461,1.596,1.242,85642.278999
2013,Brazeau Gas Plant,Alberta,78750.22876,2543.346763,5.6024,151448.574131
2013,Brazeau River Gas Plant,Alberta,74121.77575,319.798903,8.9847,85457.09053900001
2013,Brighton Beach Power,Ontario,50124.021,14.55,1.3,50875.921
2013,Brock West Landfill,Ontario,0.0,1469.296753,0.0,41140.30908
2013,Brookfield Cement Plant,Nova Scotia,206803.0,0.0,0.0,206803.0
2013,Brunswick Smelter,New Brunswick,216138.1,5.05,6.66,218044.4
2013,Burnaby Refinery (Keep),British Columbia,468125.1665,220.026224,4.4903,475475.830361
2013,Burrard Generating Station,British Columbia,53988.77327,13.7824,1.3788,54740.06247
2013,"TransCanada Pipeline, Saskatchewan",Saskatchewan,221623.9988,569.656988,10.1343,240259.98396
2013,Cabot Canada Limited,Ontario,215814.8917,0.202,0.185,215869.57264
2013,Calgary Energy Centre,Alberta,415847.375,106.214996,10.638,421640.4649
2013,Island Generation Inc,British Columbia,87905.71963,22.445614,2.245159,89129.163949
